db,release,cve,published_at,resolved_at,first_patched_version,projects,resolution_days,has_publication_date,has_resolution_date,has_first_patched_release,resolution_bucket
PostgreSQL,9.4.1211,CVE-2018-10936,2018-08-30 13:29:00.377000+00:00,2018-08-27 15:43:21+00:00,42.2.5,1,-2.906705752314815,True,True,True,Before disclosure
PostgreSQL,9.4.1211,CVE-2020-13692,2020-06-04 16:15:12.657000+00:00,2020-06-04 13:16:11+00:00,42.2.13,1,-0.12432473379629631,True,True,True,Before disclosure
PostgreSQL,9.4.1211,CVE-2022-41946,2022-11-23 20:15:10.253000+00:00,2022-11-23 00:00:00+00:00,42.2.27,1,-0.8438686689814816,True,True,True,Before disclosure
PostgreSQL,9.4.1211,GHSA-xfg6-62px-cxc2,2024-02-19 15:30:38+00:00,2019-09-13 17:15:52+00:00,42.2.8,1,-1619.9269212962963,True,True,True,Before disclosure
PostgreSQL,9.4.1212,CVE-2018-10936,2018-08-30 13:29:00.377000+00:00,2018-08-27 15:43:21+00:00,42.2.5,3,-2.906705752314815,True,True,True,Before disclosure
PostgreSQL,9.4.1212,CVE-2022-41946,2022-11-23 20:15:10.253000+00:00,2022-11-23 00:00:00+00:00,42.2.27,3,-0.8438686689814816,True,True,True,Before disclosure
PostgreSQL,9.4.1212,GHSA-xfg6-62px-cxc2,2024-02-19 15:30:38+00:00,2019-09-13 17:15:52+00:00,42.2.8,3,-1619.9269212962963,True,True,True,Before disclosure
PostgreSQL,9.4.1212.jre7,CVE-2018-10936,2018-08-30 13:29:00.377000+00:00,2018-08-27 15:43:21+00:00,42.2.5,1,-2.906705752314815,True,True,True,Before disclosure
PostgreSQL,9.4.1212.jre7,CVE-2020-13692,2022-02-10 00:30:07+00:00,2020-06-04 13:16:11+00:00,42.2.13,1,-615.4680092592592,True,True,True,Before disclosure
PostgreSQL,9.4.1212.jre7,CVE-2022-41946,2022-11-23 20:15:10.253000+00:00,2022-11-23 00:00:00+00:00,42.2.27.jre7,1,-0.8438686689814816,True,True,True,Before disclosure
PostgreSQL,9.4.1212.jre7,GHSA-xfg6-62px-cxc2,2024-02-19 15:30:38+00:00,2019-09-13 17:15:52+00:00,42.2.8,1,-1619.9269212962963,True,True,True,Before disclosure
Redis,0.9.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,0.9.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,0.9.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.0,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.0.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.2,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.0.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.3,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.0.3-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.4,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.0.4-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.0.5-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.2,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.3,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.3-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.4,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.4-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.5,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.5-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.6,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.6-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.7,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.1.7-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.1.8-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.2.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.2.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.2.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.2.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.2.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.3.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,1.3.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.3.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,1.3.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.0.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,2,-121.48901924768519,True,True,True,Before disclosure
Redis,2.0.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,2,-121.48901924768519,True,True,True,Before disclosure
Redis,2.1.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.1.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.2,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.1.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.3,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.1.3-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.4,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.1.4-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.5,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.1.5-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.6-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.7,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.7-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.1.8-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,2,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.10,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.10-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.11,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.11-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.12,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.12-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.13,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.13-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.14,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.14-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.15,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.15-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.16,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.16-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.17,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.17-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.18,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.18-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.19,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.19-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.2,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.20,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.20-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.21,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.21-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.22-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.23-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.24-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.3,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.3-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.4,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.4-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.5,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.5-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.6,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.6-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.7,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.7-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.8,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.8-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.2.9,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.2.9-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.3.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,2.3.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.3.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.4.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,2.5.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,2,-427.5405439814815,True,True,True,Before disclosure
Redis,2.5.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.0.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,2,-121.48901924768519,True,True,True,Before disclosure
Redis,3.0.0-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,2,-427.5405439814815,True,True,True,Before disclosure
Redis,3.0.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.0.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.0.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.1.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,4,-121.48901924768519,True,True,True,Before disclosure
Redis,3.1.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,3,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.2,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.3,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.3-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.4,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.4-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.5,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.5-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.6,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.6-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.7,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.10.7-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.10.8-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.11.0,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.11.1,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.11.1-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.11.2,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.11.2-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
Redis,3.11.3,CVE-2023-42809,2023-10-04 20:15:10.263000+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-121.48901924768519,True,True,True,Before disclosure
Redis,3.11.3-SNAPSHOT,CVE-2023-42809,2024-08-05 21:29:22+00:00,2023-06-05 08:30:59+00:00,3.22.0,1,-427.5405439814815,True,True,True,Before disclosure
