project_id,project,db,interval_start,interval_end,days,period,active_segments,active_files,active_versions,cves
50,killbill,Redis,2023-06-05 08:30:59+00:00,2023-10-04 20:15:10.263000+00:00,121.48901924768519,post_resolution,1,16,1,CVE-2023-42809
50,killbill,Redis,2023-10-04 20:15:10.263000+00:00,2025-11-25 00:00:00+00:00,782.1561312152778,post_resolution,1,16,1,CVE-2023-42809
51,liquibase,H2,2020-02-06 00:00:00+00:00,2020-07-02 00:00:00+00:00,147.0,post_resolution,2,15,2,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221
51,liquibase,H2,2020-07-02 00:00:00+00:00,2021-11-29 11:00:04+00:00,515.4583796296296,pre_disclosure,1,9,1,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2021-11-29 11:00:04+00:00,2021-12-16 14:29:57+00:00,17.145752314814814,post_resolution,1,9,1,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2021-12-16 14:29:57+00:00,2021-12-28 00:00:00+00:00,11.395868055555555,post_resolution,1,9,1,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2021-12-28 00:00:00+00:00,2022-01-04 20:53:00+00:00,7.870138888888889,pre_disclosure,1,9,1,CVE-2021-42392; CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-01-04 20:53:00+00:00,2022-01-06 23:55:09+00:00,2.1264930555555557,post_resolution,1,9,1,CVE-2021-42392; CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-01-06 23:55:09+00:00,2022-01-10 00:00:00+00:00,3.0033680555555557,post_resolution,1,9,1,CVE-2021-42392; CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-01-10 00:00:00+00:00,2022-01-17 16:18:52+00:00,7.679768518518519,pre_disclosure,1,9,1,CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-01-17 16:18:52+00:00,2022-01-21 23:07:39+00:00,4.283877314814815,post_resolution,1,9,1,CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-01-21 23:07:39+00:00,2022-02-08 00:00:00+00:00,17.036354166666666,post_resolution,1,9,1,CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-02-08 00:00:00+00:00,2022-02-09 00:00:00+00:00,1.0,post_resolution,2,18,2,CVE-2022-23221; CVE-2022-45868
51,liquibase,H2,2022-02-09 00:00:00+00:00,2022-04-25 00:00:00+00:00,75.0,pre_disclosure,1,9,1,CVE-2022-45868
51,liquibase,H2,2022-04-25 00:00:00+00:00,2022-04-26 00:00:00+00:00,1.0,pre_disclosure,2,19,2,CVE-2022-45868
51,liquibase,H2,2022-04-26 00:00:00+00:00,2022-07-01 00:00:00+00:00,66.0,pre_disclosure,1,10,1,CVE-2022-45868
51,liquibase,H2,2022-07-01 00:00:00+00:00,2022-11-23 21:30:31+00:00,145.89619212962964,pre_disclosure,1,12,1,CVE-2022-45868
51,liquibase,H2,2022-11-23 21:30:31+00:00,2023-07-05 14:57:30+00:00,223.72707175925925,post_disclosure,1,12,1,CVE-2022-45868
51,liquibase,H2,2023-07-05 14:57:30+00:00,2023-09-12 00:00:00+00:00,68.37673611111111,post_resolution,1,12,1,CVE-2022-45868
51,liquibase,HyperSQL,2013-02-01 00:00:00+00:00,2020-02-06 00:00:00+00:00,2561.0,pre_disclosure,1,3,1,CVE-2022-41853
51,liquibase,HyperSQL,2020-02-06 00:00:00+00:00,2021-10-20 00:00:00+00:00,622.0,pre_disclosure,1,9,1,CVE-2022-41853
51,liquibase,HyperSQL,2021-10-20 00:00:00+00:00,2022-04-29 00:00:00+00:00,191.0,pre_disclosure,2,19,2,CVE-2022-41853
51,liquibase,HyperSQL,2022-04-29 00:00:00+00:00,2022-10-06 18:17:07.190000+00:00,160.76188877314814,pre_disclosure,1,10,1,CVE-2022-41853
51,liquibase,HyperSQL,2022-10-06 18:17:07.190000+00:00,2022-10-22 14:19:43+00:00,15.835136689814815,post_disclosure,1,10,1,CVE-2022-41853
51,liquibase,HyperSQL,2022-10-22 14:19:43+00:00,2022-11-07 00:00:00+00:00,15.402974537037037,post_resolution,1,10,1,CVE-2022-41853
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2021-10-20 00:00:00+00:00,2022-04-25 00:00:00+00:00,187.0,pre_disclosure,1,9,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2022-04-25 00:00:00+00:00,2022-04-26 00:00:00+00:00,1.0,pre_disclosure,2,19,2,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2022-04-26 00:00:00+00:00,2022-06-14 00:00:00+00:00,49.0,pre_disclosure,1,10,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2022-06-14 00:00:00+00:00,2022-08-31 00:00:00+00:00,78.0,pre_disclosure,1,10,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2022-08-31 00:00:00+00:00,2022-09-11 00:00:00+00:00,11.0,pre_disclosure,1,10,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2023-02-14 00:00:00+00:00,2023-09-01 00:00:00+00:00,199.0,pre_disclosure,1,12,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2023-09-01 00:00:00+00:00,2023-09-12 00:00:00+00:00,11.0,pre_disclosure,2,24,2,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2023-09-12 00:00:00+00:00,2023-11-24 00:00:00+00:00,73.0,pre_disclosure,1,12,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2023-11-24 00:00:00+00:00,2023-12-07 00:00:00+00:00,13.0,pre_disclosure,2,23,2,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2023-12-07 00:00:00+00:00,2024-03-11 00:00:00+00:00,95.0,pre_disclosure,1,12,1,CVE-2025-59250
51,liquibase,MS SQL Server_Microsoft Azure SQL Database,2025-05-09 00:00:00+00:00,2025-07-02 00:00:00+00:00,54.0,pre_disclosure,1,11,1,CVE-2025-59250
51,liquibase,MySQL,2020-02-06 00:00:00+00:00,2020-07-01 17:12:20+00:00,146.71689814814815,post_resolution,1,9,1,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2020-07-01 17:12:20+00:00,2021-09-28 18:17:43+00:00,454.0454050925926,post_resolution,1,9,1,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2021-09-28 18:17:43+00:00,2021-10-20 00:00:00+00:00,21.237696759259258,post_resolution,1,9,1,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2021-10-20 00:00:00+00:00,2021-10-20 11:16:17.117000+00:00,0.46964255787037035,post_resolution,2,18,2,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2021-10-20 11:16:17.117000+00:00,2021-11-15 00:00:00+00:00,25.530357442129628,post_resolution,2,18,2,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2021-11-15 00:00:00+00:00,2021-12-16 00:25:41+00:00,31.017835648148147,post_resolution,1,9,1,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2021-12-16 00:25:41+00:00,2022-01-20 00:00:48+00:00,34.98271990740741,post_resolution,1,9,1,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2022-01-20 00:00:48+00:00,2022-02-16 00:00:00+00:00,26.999444444444446,post_resolution,1,9,1,CVE-2018-3258; CVE-2019-2692; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102
51,liquibase,MySQL,2022-02-16 00:00:00+00:00,2022-06-01 00:00:00+00:00,105.0,pre_disclosure,1,9,1,CVE-2023-22102
51,liquibase,MySQL,2022-06-01 00:00:00+00:00,2022-07-28 00:00:00+00:00,57.0,pre_disclosure,1,10,1,CVE-2023-22102
51,liquibase,MySQL,2022-07-28 00:00:00+00:00,2022-08-05 00:00:00+00:00,8.0,pre_disclosure,2,22,2,CVE-2023-22102
51,liquibase,MySQL,2022-08-05 00:00:00+00:00,2023-10-17 22:15:15.100000+00:00,438.92725810185186,pre_disclosure,1,12,1,CVE-2023-22102
51,liquibase,MySQL,2023-10-17 22:15:15.100000+00:00,2023-10-25 08:46:05+00:00,7.438077546296297,post_disclosure,1,12,1,CVE-2023-22102
51,liquibase,MySQL,2023-10-25 08:46:05+00:00,2025-02-12 00:00:00+00:00,475.6346643518518,post_resolution,1,12,1,CVE-2023-22102
51,liquibase,PostgreSQL,2020-06-19 00:00:00+00:00,2021-10-20 00:00:00+00:00,488.0,post_resolution,1,9,1,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2021-10-20 00:00:00+00:00,2022-02-09 00:00:00+00:00,112.0,post_resolution,2,18,2,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2022-02-09 00:00:00+00:00,2022-02-14 00:00:00+00:00,5.0,post_resolution,3,27,3,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2022-02-14 00:00:00+00:00,2022-02-15 19:06:43+00:00,1.7963310185185186,pre_disclosure,1,9,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2022-02-15 19:06:43+00:00,2022-02-16 00:08:18+00:00,0.20943287037037037,post_resolution,1,9,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2022-02-16 00:08:18+00:00,2022-03-10 17:47:45.810000+00:00,22.735738541666667,post_resolution,1,9,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2022-03-10 17:47:45.810000+00:00,2022-04-26 00:00:00+00:00,46.258497569444444,post_resolution,1,9,1,CVE-2022-26520; CVE-2022-31197; CVE-2022-41946; CVE-2026-42198; GHSA-673j-qm5f-xpv8
51,liquibase,PostgreSQL,2022-04-26 00:00:00+00:00,2022-07-13 00:00:00+00:00,78.0,pre_disclosure,1,10,1,CVE-2022-31197; CVE-2022-41946; CVE-2026-42198
51,liquibase,PostgreSQL,2022-07-13 00:00:00+00:00,2022-08-05 00:00:00+00:00,23.0,pre_disclosure,1,10,1,CVE-2026-42198
51,liquibase,PostgreSQL,2022-08-05 00:00:00+00:00,2022-08-31 00:00:00+00:00,26.0,pre_disclosure,1,10,1,CVE-2026-42198
51,liquibase,PostgreSQL,2022-08-31 00:00:00+00:00,2022-09-01 00:00:00+00:00,1.0,pre_disclosure,2,20,2,CVE-2026-42198
51,liquibase,PostgreSQL,2022-09-01 00:00:00+00:00,2022-11-25 00:00:00+00:00,85.0,pre_disclosure,1,10,1,CVE-2026-42198
51,liquibase,PostgreSQL,2022-11-25 00:00:00+00:00,2023-02-13 00:00:00+00:00,80.0,pre_disclosure,1,10,1,CVE-2026-42198
51,liquibase,PostgreSQL,2023-02-13 00:00:00+00:00,2023-02-14 00:00:00+00:00,1.0,pre_disclosure,2,20,2,CVE-2026-42198
51,liquibase,PostgreSQL,2023-02-14 00:00:00+00:00,2023-02-17 00:00:00+00:00,3.0,pre_disclosure,1,10,1,CVE-2026-42198
51,liquibase,PostgreSQL,2023-02-17 00:00:00+00:00,2023-03-31 00:00:00+00:00,42.0,pre_disclosure,1,11,1,CVE-2026-42198
51,liquibase,PostgreSQL,2023-03-31 00:00:00+00:00,2023-04-03 00:00:00+00:00,3.0,pre_disclosure,2,23,2,CVE-2026-42198
51,liquibase,PostgreSQL,2023-04-03 00:00:00+00:00,2023-11-23 00:00:00+00:00,234.0,pre_disclosure,1,12,1,CVE-2026-42198
51,liquibase,PostgreSQL,2023-11-23 00:00:00+00:00,2023-12-07 00:00:00+00:00,14.0,pre_disclosure,1,11,1,CVE-2024-1597; CVE-2026-42198
51,liquibase,PostgreSQL,2023-12-07 00:00:00+00:00,2024-02-21 00:00:00+00:00,76.0,pre_disclosure,1,11,1,CVE-2024-1597; CVE-2026-42198
51,liquibase,PostgreSQL,2024-02-21 00:00:00+00:00,2024-04-10 00:00:00+00:00,49.0,pre_disclosure,1,11,1,CVE-2026-42198
51,liquibase,PostgreSQL,2024-04-10 00:00:00+00:00,2024-04-11 00:00:00+00:00,1.0,pre_disclosure,2,22,2,CVE-2026-42198
51,liquibase,PostgreSQL,2024-04-11 00:00:00+00:00,2024-09-11 00:00:00+00:00,153.0,pre_disclosure,1,11,1,CVE-2026-42198
51,liquibase,PostgreSQL,2024-09-11 00:00:00+00:00,2024-09-13 00:00:00+00:00,2.0,pre_disclosure,2,22,2,CVE-2025-49146; CVE-2026-42198; CVE-2026-42198
51,liquibase,PostgreSQL,2024-09-13 00:00:00+00:00,2025-03-24 00:00:00+00:00,192.0,pre_disclosure,1,11,1,CVE-2025-49146; CVE-2026-42198
51,liquibase,PostgreSQL,2025-03-24 00:00:00+00:00,2025-06-11 09:55:12+00:00,79.41333333333333,pre_disclosure,1,11,1,CVE-2025-49146; CVE-2026-42198
51,liquibase,PostgreSQL,2025-06-11 09:55:12+00:00,2025-06-11 14:44:04+00:00,0.20060185185185186,post_resolution,1,11,1,CVE-2025-49146; CVE-2026-42198
51,liquibase,PostgreSQL,2025-06-11 14:44:04+00:00,2025-06-18 00:00:00+00:00,6.386064814814815,post_resolution,1,11,1,CVE-2025-49146; CVE-2026-42198
51,liquibase,PostgreSQL,2025-06-18 00:00:00+00:00,2025-09-19 00:00:00+00:00,93.0,pre_disclosure,1,9,1,CVE-2026-42198
51,liquibase,PostgreSQL,2025-09-19 00:00:00+00:00,2025-09-22 00:00:00+00:00,3.0,pre_disclosure,2,18,2,CVE-2026-42198
51,liquibase,PostgreSQL,2025-09-22 00:00:00+00:00,2026-01-05 00:00:00+00:00,105.0,pre_disclosure,1,9,1,CVE-2026-42198
51,liquibase,SQLite,2021-10-20 00:00:00+00:00,2022-04-26 00:00:00+00:00,188.0,pre_disclosure,1,9,1,CVE-2023-32697
51,liquibase,SQLite,2022-04-26 00:00:00+00:00,2022-04-29 00:00:00+00:00,3.0,pre_disclosure,2,19,2,CVE-2023-32697
51,liquibase,SQLite,2022-04-29 00:00:00+00:00,2022-08-09 00:00:00+00:00,102.0,pre_disclosure,1,10,1,CVE-2023-32697
51,liquibase,SQLite,2022-08-09 00:00:00+00:00,2022-08-31 00:00:00+00:00,22.0,pre_disclosure,2,20,2,CVE-2023-32697
51,liquibase,SQLite,2022-08-31 00:00:00+00:00,2022-09-01 00:00:00+00:00,1.0,pre_disclosure,2,20,2,CVE-2023-32697
51,liquibase,SQLite,2022-09-01 00:00:00+00:00,2022-09-21 00:00:00+00:00,20.0,pre_disclosure,1,10,1,CVE-2023-32697
51,liquibase,SQLite,2022-09-21 00:00:00+00:00,2022-11-28 00:00:00+00:00,68.0,pre_disclosure,1,10,1,CVE-2023-32697
51,liquibase,SQLite,2022-11-28 00:00:00+00:00,2022-12-08 00:00:00+00:00,10.0,pre_disclosure,2,20,2,CVE-2023-32697
51,liquibase,SQLite,2022-12-08 00:00:00+00:00,2022-12-09 00:00:00+00:00,1.0,pre_disclosure,1,10,1,CVE-2023-32697
51,liquibase,SQLite,2022-12-09 00:00:00+00:00,2023-02-14 00:00:00+00:00,67.0,pre_disclosure,1,10,1,CVE-2023-32697
51,liquibase,SQLite,2023-02-14 00:00:00+00:00,2023-02-15 00:00:00+00:00,1.0,pre_disclosure,2,21,2,CVE-2023-32697
51,liquibase,SQLite,2023-02-15 00:00:00+00:00,2023-03-10 00:00:00+00:00,23.0,pre_disclosure,1,11,1,CVE-2023-32697
51,liquibase,SQLite,2023-03-10 00:00:00+00:00,2023-03-17 00:00:00+00:00,7.0,pre_disclosure,2,22,2,CVE-2023-32697
51,liquibase,SQLite,2023-03-17 00:00:00+00:00,2023-04-03 00:00:00+00:00,17.0,pre_disclosure,1,11,1,CVE-2023-32697
51,liquibase,SQLite,2023-04-03 00:00:00+00:00,2023-04-19 00:00:00+00:00,16.0,pre_disclosure,2,23,2,CVE-2023-32697
51,liquibase,SQLite,2023-04-19 00:00:00+00:00,2023-05-19 10:50:50+00:00,30.45196759259259,pre_disclosure,1,12,1,CVE-2023-32697
51,liquibase,SQLite,2023-05-19 10:50:50+00:00,2023-05-23 23:15:09.337000+00:00,4.516890474537037,post_resolution,1,12,1,CVE-2023-32697
51,liquibase,SQLite,2023-05-23 23:15:09.337000+00:00,2023-05-25 00:00:00+00:00,1.0311419328703704,post_resolution,1,12,1,CVE-2023-32697
51,liquibase,Snowflake,2022-06-09 00:00:00+00:00,2022-06-28 00:00:00+00:00,19.0,pre_disclosure,1,10,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2022-06-28 00:00:00+00:00,2022-07-28 00:00:00+00:00,30.0,pre_disclosure,1,10,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2022-07-28 00:00:00+00:00,2022-08-05 00:00:00+00:00,8.0,pre_disclosure,2,20,2,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2022-08-05 00:00:00+00:00,2022-09-20 00:00:00+00:00,46.0,pre_disclosure,1,10,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2022-09-20 00:00:00+00:00,2022-12-08 00:00:00+00:00,79.0,pre_disclosure,1,10,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2022-12-08 00:00:00+00:00,2022-12-09 00:00:00+00:00,1.0,pre_disclosure,2,20,2,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2022-12-09 00:00:00+00:00,2023-01-03 00:00:00+00:00,25.0,pre_disclosure,1,10,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-01-03 00:00:00+00:00,2023-01-05 00:00:00+00:00,2.0,pre_disclosure,2,20,2,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-01-05 00:00:00+00:00,2023-02-02 00:00:00+00:00,28.0,pre_disclosure,1,10,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-02-02 00:00:00+00:00,2023-03-10 00:00:00+00:00,36.0,pre_disclosure,1,11,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-03-10 00:00:00+00:00,2023-03-17 00:00:00+00:00,7.0,pre_disclosure,2,22,2,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-03-17 00:00:00+00:00,2023-03-17 21:24:53+00:00,0.8922800925925926,pre_disclosure,1,11,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-03-17 21:24:53+00:00,2023-03-31 00:00:00+00:00,13.107719907407407,post_resolution,1,11,1,CVE-2023-30535; CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-03-31 00:00:00+00:00,2023-05-26 00:00:00+00:00,56.0,pre_disclosure,1,12,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-05-26 00:00:00+00:00,2023-07-05 00:00:00+00:00,40.0,pre_disclosure,1,12,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-07-05 00:00:00+00:00,2023-07-25 00:00:00+00:00,20.0,pre_disclosure,2,24,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-07-25 00:00:00+00:00,2023-08-17 00:00:00+00:00,23.0,pre_disclosure,1,12,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-08-17 00:00:00+00:00,2023-09-04 00:00:00+00:00,18.0,pre_disclosure,2,24,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-09-04 00:00:00+00:00,2023-09-05 00:00:00+00:00,1.0,pre_disclosure,3,36,3,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-09-05 00:00:00+00:00,2023-09-12 00:00:00+00:00,7.0,pre_disclosure,2,24,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-09-12 00:00:00+00:00,2023-11-24 00:00:00+00:00,73.0,pre_disclosure,1,12,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2023-11-24 00:00:00+00:00,2024-01-12 00:00:00+00:00,49.0,pre_disclosure,1,11,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-01-12 00:00:00+00:00,2024-01-15 00:00:00+00:00,3.0,pre_disclosure,2,22,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-01-15 00:00:00+00:00,2024-03-11 00:00:00+00:00,56.0,pre_disclosure,1,11,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-03-11 00:00:00+00:00,2024-04-03 00:00:00+00:00,23.0,pre_disclosure,2,22,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-04-03 00:00:00+00:00,2024-04-11 00:00:00+00:00,8.0,pre_disclosure,1,11,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-04-11 00:00:00+00:00,2024-05-13 00:00:00+00:00,32.0,pre_disclosure,1,11,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-05-13 00:00:00+00:00,2024-06-19 00:00:00+00:00,37.0,pre_disclosure,1,11,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-06-19 00:00:00+00:00,2024-07-29 00:00:00+00:00,40.0,pre_disclosure,1,11,1,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-07-29 00:00:00+00:00,2024-10-30 14:37:53+00:00,93.6096412037037,pre_disclosure,2,22,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-10-30 14:37:53+00:00,2024-10-30 19:01:21+00:00,0.18296296296296297,post_disclosure,2,22,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-10-30 19:01:21+00:00,2024-11-15 00:00:00+00:00,15.207395833333333,post_resolution,2,22,2,CVE-2024-43382; CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2024-11-15 00:00:00+00:00,2025-01-29 18:31:59+00:00,75.77221064814815,pre_disclosure,1,11,1,CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-01-29 18:31:59+00:00,2025-01-29 18:41:57+00:00,0.006921296296296296,post_resolution,1,11,1,CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-01-29 18:41:57+00:00,2025-01-29 18:42:07+00:00,0.00011574074074074075,post_resolution,1,11,1,CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-01-29 18:42:07+00:00,2025-01-31 00:00:00+00:00,1.2207523148148147,post_resolution,1,11,1,CVE-2025-24789; CVE-2025-24790; CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-01-31 00:00:00+00:00,2025-03-13 17:46:17+00:00,41.74047453703704,pre_disclosure,1,11,1,CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-03-13 17:46:17+00:00,2025-03-13 18:57:46+00:00,0.0496412037037037,post_resolution,1,11,1,CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-03-13 18:57:46+00:00,2025-05-09 00:00:00+00:00,56.20988425925926,post_resolution,1,11,1,CVE-2025-27496; CVE-2026-3293
51,liquibase,Snowflake,2025-05-09 00:00:00+00:00,2025-07-01 00:00:00+00:00,53.0,pre_disclosure,1,11,1,CVE-2026-3293
51,liquibase,Snowflake,2025-07-01 00:00:00+00:00,2025-07-02 00:00:00+00:00,1.0,pre_disclosure,2,20,2,CVE-2026-3293
51,liquibase,Snowflake,2025-07-02 00:00:00+00:00,2025-07-17 00:00:00+00:00,15.0,pre_disclosure,1,9,1,CVE-2026-3293
51,liquibase,Snowflake,2025-07-17 00:00:00+00:00,2025-07-24 00:00:00+00:00,7.0,pre_disclosure,1,9,1,CVE-2026-3293
51,liquibase,Snowflake,2025-07-24 00:00:00+00:00,2025-07-25 00:00:00+00:00,1.0,pre_disclosure,2,18,2,CVE-2026-3293
51,liquibase,Snowflake,2025-07-25 00:00:00+00:00,2025-08-15 00:00:00+00:00,21.0,pre_disclosure,1,9,1,CVE-2026-3293
51,liquibase,Snowflake,2025-08-15 00:00:00+00:00,2025-09-03 00:00:00+00:00,19.0,pre_disclosure,1,9,1,CVE-2026-3293
51,liquibase,Snowflake,2025-09-03 00:00:00+00:00,2025-10-23 00:00:00+00:00,50.0,pre_disclosure,1,9,1,CVE-2026-3293
51,liquibase,Snowflake,2025-10-23 00:00:00+00:00,2025-11-05 00:00:00+00:00,13.0,pre_disclosure,1,9,1,CVE-2026-3293
