project_id,project,db,usage_segment_id,files,n_files,version,interval_start,interval_end,days,period,cves,stop_reason
49,jbpm,H2,4609,jbpm-audit; jbpm-bpmn2; jbpm-case-mgmt-cmmn; jbpm-case-mgmt-impl; jbpm-container-test-suite; jbpm-db-scripts; jbpm-event-emitters-elasticsearch; jbpm-examples; jbpm-executor; jbpm-executor-cdi; jbpm-executor-ejb; jbpm-human-task-audit; jbpm-human-task-core; jbpm-human-task-workitems; jbpm-kie-services; jbpm-persistence-jpa; jbpm-query-jpa; jbpm-remote-ejb-test-app; jbpm-remote-ejb-test-suite; jbpm-runtime-manager; jbpm-services-cdi; jbpm-services-ejb-client; jbpm-services-ejb-impl; jbpm-test; jbpm-test-coverage; jbpm-test-util; jbpm-workitems; jbpm-workitems-archetype; jbpm-workitems-bpmn2; jbpm-workitems-core; jbpm-workitems-email; jbpm-workitems-jms; jbpm-workitems-repository-archetype; jbpm-workitems-rest; jbpm-workitems-template-resources; jbpm-workitems-webservice,36,1.4.197,2022-01-17 16:18:52+00:00,2022-01-19 17:15:09+00:00,2.039085648148148,post_resolution,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
49,jbpm,H2,4609,jbpm-audit; jbpm-bpmn2; jbpm-case-mgmt-cmmn; jbpm-case-mgmt-impl; jbpm-container-test-suite; jbpm-db-scripts; jbpm-event-emitters-elasticsearch; jbpm-examples; jbpm-executor; jbpm-executor-cdi; jbpm-executor-ejb; jbpm-human-task-audit; jbpm-human-task-core; jbpm-human-task-workitems; jbpm-kie-services; jbpm-persistence-jpa; jbpm-query-jpa; jbpm-remote-ejb-test-app; jbpm-remote-ejb-test-suite; jbpm-runtime-manager; jbpm-services-cdi; jbpm-services-ejb-client; jbpm-services-ejb-impl; jbpm-test; jbpm-test-coverage; jbpm-test-util; jbpm-workitems; jbpm-workitems-archetype; jbpm-workitems-bpmn2; jbpm-workitems-core; jbpm-workitems-email; jbpm-workitems-jms; jbpm-workitems-repository-archetype; jbpm-workitems-rest; jbpm-workitems-template-resources; jbpm-workitems-webservice,36,1.4.197,2022-01-19 17:15:09+00:00,2023-08-14 00:00:00+00:00,571.2811458333333,post_resolution,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
49,jbpm,MySQL,4612,jbpm-xes,1,5.1.47,2019-02-25 00:00:00+00:00,2019-03-20 19:08:52+00:00,23.797824074074075,post_resolution,CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4612,jbpm-xes,1,5.1.47,2019-03-20 19:08:52+00:00,2019-04-23 19:32:55.880000+00:00,34.01671157407407,post_resolution,CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4612,jbpm-xes,1,5.1.47,2019-04-23 19:32:55.880000+00:00,2020-04-15 14:15:36.453000+00:00,357.77963626157407,post_resolution,CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4612,jbpm-xes,1,5.1.47,2020-04-15 14:15:36.453000+00:00,2020-07-14 00:00:00+00:00,89.40582809027778,post_resolution,CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4612,jbpm-xes,1,5.1.47,2020-07-14 00:00:00+00:00,2020-07-28 00:00:00+00:00,14.0,post_resolution,CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4613,jbpm-xes,1,8.0.16,2020-07-28 00:00:00+00:00,2021-09-28 18:17:43+00:00,427.7623032407407,post_resolution,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4613,jbpm-xes,1,8.0.16,2021-09-28 18:17:43+00:00,2021-10-20 11:16:17.117000+00:00,21.70733931712963,post_resolution,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4613,jbpm-xes,1,8.0.16,2021-10-20 11:16:17.117000+00:00,2021-12-16 00:25:41+00:00,56.548193090277785,post_resolution,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4613,jbpm-xes,1,8.0.16,2021-12-16 00:25:41+00:00,2022-01-19 12:15:15.680000+00:00,34.492762500000005,post_resolution,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4613,jbpm-xes,1,8.0.16,2022-01-19 12:15:15.680000+00:00,2022-02-21 00:00:00+00:00,32.48940185185185,post_resolution,CVE-2020-2934; CVE-2021-2471; CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4614,jbpm-xes,1,8.0.27,2022-02-21 00:00:00+00:00,2022-04-06 00:00:00+00:00,44.0,post_resolution,CVE-2022-21363; CVE-2023-22102,version_changed
49,jbpm,MySQL,4615,jbpm-xes,1,8.0.28,2022-04-06 00:00:00+00:00,2023-10-17 22:15:15.100000+00:00,559.9272581018519,pre_disclosure,CVE-2023-22102,right_censored_no_later_version
49,jbpm,MySQL,4615,jbpm-xes,1,8.0.28,2023-10-17 22:15:15.100000+00:00,2023-10-25 08:46:05+00:00,7.438077546296297,post_disclosure,CVE-2023-22102,right_censored_no_later_version
49,jbpm,MySQL,4615,jbpm-xes,1,8.0.28,2023-10-25 08:46:05+00:00,2023-11-21 00:00:00+00:00,26.634664351851853,post_resolution,CVE-2023-22102,right_censored_no_later_version
49,jbpm,PostgreSQL,4616,jbpm-xes,1,9.4.1207,2019-02-25 00:00:00+00:00,2020-05-26 00:00:00+00:00,456.0,post_resolution,CVE-2018-10936; CVE-2020-13692; CVE-2022-41946,version_changed
49,jbpm,PostgreSQL,4617,jbpm-xes,1,42.2.12,2020-05-26 00:00:00+00:00,2020-06-04 13:16:11+00:00,9.552905092592592,pre_disclosure,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4617,jbpm-xes,1,42.2.12,2020-06-04 13:16:11+00:00,2020-06-04 16:15:12.657000+00:00,0.12432473379629629,post_resolution,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4617,jbpm-xes,1,42.2.12,2020-06-04 16:15:12.657000+00:00,2020-07-28 00:00:00+00:00,53.32277017361112,post_resolution,CVE-2020-13692; CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4618,jbpm-xes,1,42.2.14,2020-07-28 00:00:00+00:00,2022-02-15 19:06:43+00:00,567.7963310185186,pre_disclosure,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4618,jbpm-xes,1,42.2.14,2022-02-15 19:06:43+00:00,2022-02-16 00:08:18+00:00,0.20943287037037037,post_resolution,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4618,jbpm-xes,1,42.2.14,2022-02-16 00:08:18+00:00,2022-03-10 17:47:45.810000+00:00,22.735738541666667,post_resolution,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4618,jbpm-xes,1,42.2.14,2022-03-10 17:47:45.810000+00:00,2022-03-14 00:00:00+00:00,3.2584975694444447,post_resolution,CVE-2022-26520; CVE-2026-42198; GHSA-673j-qm5f-xpv8,version_changed
49,jbpm,PostgreSQL,4619,jbpm-xes,1,42.3.3,2022-03-14 00:00:00+00:00,2022-07-18 00:00:00+00:00,126.0,pre_disclosure,CVE-2022-31197; CVE-2022-41946; CVE-2026-42198,version_changed
49,jbpm,PostgreSQL,4620,jbpm-xes,1,42.4.3,2022-07-18 00:00:00+00:00,2023-08-14 00:00:00+00:00,392.0,pre_disclosure,CVE-2026-42198,version_changed
49,jbpm,PostgreSQL,4621,jbpm-xes,1,42.7.2,2023-08-14 00:00:00+00:00,2023-11-21 00:00:00+00:00,99.0,pre_disclosure,CVE-2026-42198,right_censored_no_later_version
50,killbill,H2,4622,killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-osgi-bundles-analytics; killbill-osgi-bundles-defaultbundles; killbill-osgi-bundles-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-osgi-bundles-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-osgi; killbill-osgi-bundles-test-payment; killbill-overdue; killbill-payment; killbill-server; killbill-subscription; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-osgi; killbill-osgi-bundles-test-payment; killbill-overdue; killbill-payment; killbill-server; killbill-subscription; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-osgi; killbill-osgi-bundles-test-payment; killbill-overdue; killbill-payment; killbill-server; killbill-subscription; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-osgi; killbill-osgi-bundles-test-payment; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-osgi-bundles-analytics; killbill-osgi-bundles-defaultbundles; killbill-osgi-bundles-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util,18,1.3.158,2012-12-10 00:00:00+00:00,2014-03-14 00:00:00+00:00,459.0,pre_disclosure,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
50,killbill,H2,4623,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-osgi; killbill-osgi-bundles-test-payment; killbill-overdue; killbill-payment; killbill-server; killbill-subscription; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,18,1.3.175,2014-03-14 00:00:00+00:00,2015-05-06 00:00:00+00:00,418.0,pre_disclosure,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
50,killbill,H2,4624,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,17,1.4.186,2015-05-06 00:00:00+00:00,2018-07-24 13:29:00.603000+00:00,1175.5618125347223,pre_disclosure,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
50,killbill,H2,4624,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,17,1.4.186,2018-07-24 13:29:00.603000+00:00,2019-02-22 14:41:59+00:00,213.0506758912037,post_disclosure,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
50,killbill,H2,4624,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,17,1.4.186,2019-02-22 14:41:59+00:00,2020-01-23 00:00:00+00:00,334.3875115740741,post_resolution,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
50,killbill,H2,4625,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-internal-api; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,17,1.4.194,2020-01-23 00:00:00+00:00,2020-08-21 00:00:00+00:00,211.0,post_resolution,CVE-2018-14335; CVE-2021-42392; CVE-2022-23221,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2020-08-21 00:00:00+00:00,2021-11-29 11:00:04+00:00,465.45837962962963,pre_disclosure,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2021-11-29 11:00:04+00:00,2021-12-10 20:15:07.917000+00:00,11.385462002314815,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2021-12-10 20:15:07.917000+00:00,2022-01-04 20:53:00+00:00,25.026297256944446,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2022-01-04 20:53:00+00:00,2022-01-10 14:10:23.643000+00:00,5.720412534722222,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2022-01-10 14:10:23.643000+00:00,2022-01-17 16:18:52+00:00,7.089217094907407,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2022-01-17 16:18:52+00:00,2022-01-19 17:15:09+00:00,2.039085648148148,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2022-01-19 17:15:09+00:00,2022-11-23 21:15:11.360000+00:00,308.1666939814815,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4626,killbill-account; killbill-beatrix; killbill-catalog; killbill-currency; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,16,1.4.200,2022-11-23 21:15:11.360000+00:00,2022-12-11 00:00:00+00:00,17.11445185185185,post_resolution,CVE-2021-23463; CVE-2021-42392; CVE-2022-23221; CVE-2022-45868,version_changed
50,killbill,H2,4627,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,2.1.214,2022-12-10 00:00:00+00:00,2023-07-05 14:57:30+00:00,207.62326388888889,post_disclosure,CVE-2022-45868,version_changed
50,killbill,H2,4627,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,2.1.214,2023-07-05 14:57:30+00:00,2023-08-25 00:00:00+00:00,50.376736111111114,post_resolution,CVE-2022-45868,version_changed
50,killbill,MySQL,4642,killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-osgi-bundles-analytics; killbill-osgi-bundles-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-osgi-bundles-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-overdue; killbill-payment; killbill-server; killbill-usage; killbill-util; killbill-account; killbill-analytics; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-overdue; killbill-payment; killbill-server; killbill-util; killbill-account; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-osgi-bundles-analytics; killbill-osgi-bundles-meter; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util,14,5.1.17,2012-06-14 00:00:00+00:00,2013-07-12 00:00:00+00:00,393.0,pre_disclosure,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4644,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-osgi; killbill-overdue; killbill-payment; killbill-server; killbill-subscription; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-overdue; killbill-payment; killbill-server; killbill-subscription; killbill-tenant; killbill-usage; killbill-util; killbill-account; killbill-beatrix; killbill-entitlement; killbill-invoice; killbill-junction; killbill-overdue; killbill-payment; killbill-server; killbill-tenant; killbill-usage; killbill-util,15,5.1.22,2013-07-12 00:00:00+00:00,2014-09-27 00:00:00+00:00,442.0,pre_disclosure,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4645,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.31,2014-09-27 00:00:00+00:00,2014-10-24 00:00:00+00:00,27.0,pre_disclosure,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2014-10-24 00:00:00+00:00,2015-04-16 17:00:07.253000+00:00,174.7084172800926,pre_disclosure,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2015-04-16 17:00:07.253000+00:00,2015-05-08 10:55:46+00:00,21.746976238425926,post_disclosure,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2015-05-08 10:55:46+00:00,2017-02-14 20:27:59+00:00,648.3973726851851,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2017-02-14 20:27:59+00:00,2017-04-17 18:23:36+00:00,61.91362268518518,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2017-04-17 18:23:36+00:00,2017-04-24 19:59:03.567000+00:00,7.066291284722222,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2017-04-24 19:59:03.567000+00:00,2017-04-24 19:59:05.597000+00:00,2.3495370370370367e-05,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2017-04-24 19:59:05.597000+00:00,2017-04-24 19:59:05.660000+00:00,7.291666666666666e-07,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2017-04-24 19:59:05.660000+00:00,2018-09-27 09:18:47+00:00,520.5553395833334,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2018-09-27 09:18:47+00:00,2018-10-17 01:31:27.230000+00:00,19.675465625,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2018-10-17 01:31:27.230000+00:00,2019-03-20 19:08:52+00:00,154.73431446759258,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
50,killbill,MySQL,4646,killbill-account; killbill-beatrix; killbill-catalog; killbill-entitlement; killbill-invoice; killbill-jaxrs; killbill-junction; killbill-overdue; killbill-payment; killbill-profiles-killbill; killbill-profiles-killpay; killbill-subscription; killbill-tenant; killbill-usage; killbill-util,15,5.1.33,2019-03-20 19:08:52+00:00,2019-04-23 19:32:55.880000+00:00,34.01671157407407,post_resolution,CVE-2015-2575; CVE-2017-3523; CVE-2017-3586; CVE-2017-3589; CVE-2018-3258; CVE-2019-2692; CVE-2020-2934; CVE-2022-21363; CVE-2023-22102,version_changed
