owner,name,repo_path,module,status,detail,rel_path,abs_path,depth,nearest_declared_ancestor
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-jetty,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-jetty/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-jetty/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-run,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-run/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-run/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-kotlin,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-kotlin/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-kotlin/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-avaje-jsonb,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-avaje-jsonb/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-avaje-jsonb/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-pebble,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-pebble/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-pebble/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-netty,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-netty/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-netty/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-ebean,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-ebean/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-ebean/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-handlebars,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-handlebars/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-handlebars/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-rocker,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-rocker/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-rocker/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-freemarker,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-freemarker/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-freemarker/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,modules/jooby-thymeleaf,undeclared-parent-mismatch(child=io.jooby:modules vs root=io.jooby:jooby-project),POM não listado em <modules>,modules/jooby-thymeleaf/pom.xml,/home/camila/repos/jooby-project/jooby/modules/jooby-thymeleaf/pom.xml,1,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,jooby,undeclared-with-parent,POM não listado em <modules>,jooby/pom.xml,/home/camila/repos/jooby-project/jooby/jooby/pom.xml,0,
jooby-project,jooby,/home/camila/repos/jooby-project/jooby,docs,undeclared-parent-incomplete,POM não listado em <modules>,docs/pom.xml,/home/camila/repos/jooby-project/jooby/docs/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,beakerx,undeclared-with-parent,POM não listado em <modules>,beakerx/pom.xml,/home/camila/repos/jtablesaw/tablesaw/beakerx/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,core,undeclared-with-parent,POM não listado em <modules>,core/pom.xml,/home/camila/repos/jtablesaw/tablesaw/core/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,html,undeclared-with-parent,POM não listado em <modules>,html/pom.xml,/home/camila/repos/jtablesaw/tablesaw/html/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,aggregate,undeclared-with-parent,POM não listado em <modules>,aggregate/pom.xml,/home/camila/repos/jtablesaw/tablesaw/aggregate/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,json,undeclared-with-parent,POM não listado em <modules>,json/pom.xml,/home/camila/repos/jtablesaw/tablesaw/json/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,saw,undeclared-with-parent,POM não listado em <modules>,saw/pom.xml,/home/camila/repos/jtablesaw/tablesaw/saw/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,arrow,undeclared-with-parent,POM não listado em <modules>,arrow/pom.xml,/home/camila/repos/jtablesaw/tablesaw/arrow/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,docs-src,undeclared-with-parent,POM não listado em <modules>,docs-src/pom.xml,/home/camila/repos/jtablesaw/tablesaw/docs-src/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,jsplot,undeclared-with-parent,POM não listado em <modules>,jsplot/pom.xml,/home/camila/repos/jtablesaw/tablesaw/jsplot/pom.xml,0,
jtablesaw,tablesaw,/home/camila/repos/jtablesaw/tablesaw,excel,undeclared-with-parent,POM não listado em <modules>,excel/pom.xml,/home/camila/repos/jtablesaw/tablesaw/excel/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,rest,undeclared-with-parent,POM não listado em <modules>,rest/pom.xml,/home/camila/repos/keycloak/keycloak/rest/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,rest/admin-ui-ext,undeclared-parent-mismatch(child=org.keycloak:keycloak-rest-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,rest/admin-ui-ext/pom.xml,/home/camila/repos/keycloak/keycloak/rest/admin-ui-ext/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,js,undeclared-with-parent,POM não listado em <modules>,js/pom.xml,/home/camila/repos/keycloak/keycloak/js/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,js/libs/keycloak-js,undeclared-parent-mismatch(child=org.keycloak:keycloak-js-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,js/libs/keycloak-js/pom.xml,/home/camila/repos/keycloak/keycloak/js/libs/keycloak-js/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,js/libs/ui-shared,undeclared-parent-mismatch(child=org.keycloak:keycloak-js-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,js/libs/ui-shared/pom.xml,/home/camila/repos/keycloak/keycloak/js/libs/ui-shared/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,js/libs/keycloak-admin-client,undeclared-parent-mismatch(child=org.keycloak:keycloak-js-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,js/libs/keycloak-admin-client/pom.xml,/home/camila/repos/keycloak/keycloak/js/libs/keycloak-admin-client/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,js/apps/account-ui,undeclared-parent-mismatch(child=org.keycloak:keycloak-js-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,js/apps/account-ui/pom.xml,/home/camila/repos/keycloak/keycloak/js/apps/account-ui/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,js/apps/admin-ui,undeclared-parent-mismatch(child=org.keycloak:keycloak-js-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,js/apps/admin-ui/pom.xml,/home/camila/repos/keycloak/keycloak/js/apps/admin-ui/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,authz,undeclared-with-parent,POM não listado em <modules>,authz/pom.xml,/home/camila/repos/keycloak/keycloak/authz/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,authz/client,undeclared-parent-mismatch(child=org.keycloak:keycloak-authz-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,authz/client/pom.xml,/home/camila/repos/keycloak/keycloak/authz/client/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,authz/policy,undeclared-parent-mismatch(child=org.keycloak:keycloak-authz-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,authz/policy/pom.xml,/home/camila/repos/keycloak/keycloak/authz/policy/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,authz/policy/common,undeclared-parent-mismatch(child=org.keycloak:keycloak-authz-provider-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,authz/policy/common/pom.xml,/home/camila/repos/keycloak/keycloak/authz/policy/common/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,operator,undeclared-with-parent,POM não listado em <modules>,operator/pom.xml,/home/camila/repos/keycloak/keycloak/operator/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite,undeclared-with-parent,POM não listado em <modules>,testsuite/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian,undeclared-parent-mismatch(child=org.keycloak:keycloak-testsuite-pom vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/tests,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/tests/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/tests/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/tests/base,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-tests vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/tests/base/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/tests/base/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/tests/other,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-tests vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/tests/other/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/tests/other/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/tests/other/jpa-performance,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-tests-other vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/tests/other/jpa-performance/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/tests/other/jpa-performance/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/tests/other/webauthn,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-tests-other vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/tests/other/webauthn/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/tests/other/webauthn/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/tests/other/sssd,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-tests-other vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/tests/other/sssd/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/tests/other/sssd/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server/legacy,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-cache-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/legacy/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/legacy/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server/legacy/infinispan,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-cache-server-legacy vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/legacy/infinispan/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/legacy/infinispan/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server/legacy/datagrid,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-cache-server-legacy vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/legacy/datagrid/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/legacy/datagrid/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server/infinispan,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-cache-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/infinispan/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/infinispan/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server/infinispan/infinispan,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-cache-server-infinispan vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/infinispan/infinispan/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/infinispan/infinispan/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/cache-server/infinispan/datagrid,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-cache-server-infinispan vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/cache-server/infinispan/datagrid/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/cache-server/infinispan/datagrid/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/app-server,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/app-server/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/app-server/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/app-server/app-server-spi,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-app-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/app-server/app-server-spi/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/app-server/app-server-spi/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/app-server/jboss,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-app-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/app-server/jboss/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/app-server/jboss/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/app-server/jboss/galleon,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-app-server-jboss vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/app-server/jboss/galleon/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/app-server/jboss/galleon/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/app-server/jboss/wildfly,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-app-server-jboss vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/app-server/jboss/wildfly/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/app-server/jboss/wildfly/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/migration,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/migration/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/migration/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/auth-server,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/auth-server/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/auth-server/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/auth-server/quarkus,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-auth-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/auth-server/quarkus/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/auth-server/quarkus/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/auth-server/services,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-auth-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/auth-server/services/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/auth-server/services/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-auth-server-services vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers-deployment,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-auth-server-services vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers-deployment/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/auth-server/services/testsuite-providers-deployment/pom.xml,5,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/servers/auth-server/undertow,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-servers-auth-server vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/servers/auth-server/undertow/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/servers/auth-server/undertow/pom.xml,4,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/util,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/util/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/util/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/test-apps,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/test-apps/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/test-apps/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/integration-arquillian/test-apps/servlets,undeclared-parent-mismatch(child=org.keycloak.testsuite:integration-arquillian-test-apps vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/integration-arquillian/test-apps/servlets/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/integration-arquillian/test-apps/servlets/pom.xml,3,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/model,undeclared-parent-mismatch(child=org.keycloak:keycloak-testsuite-pom vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/model/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/model/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,testsuite/utils,undeclared-parent-mismatch(child=org.keycloak:keycloak-testsuite-pom vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,testsuite/utils/pom.xml,/home/camila/repos/keycloak/keycloak/testsuite/utils/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,boms,undeclared-parent-mismatch(child=org.jboss:jboss-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,boms/pom.xml,/home/camila/repos/keycloak/keycloak/boms/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,boms/spi,undeclared-parent-mismatch(child=org.keycloak.bom:keycloak-bom-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,boms/spi/pom.xml,/home/camila/repos/keycloak/keycloak/boms/spi/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,test-framework,undeclared-with-parent,POM não listado em <modules>,test-framework/pom.xml,/home/camila/repos/keycloak/keycloak/test-framework/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus,undeclared-with-parent,POM não listado em <modules>,quarkus/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/config-api,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/config-api/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/config-api/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/tests,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/tests/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/tests/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/tests/junit5,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-test-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/tests/junit5/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/tests/junit5/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/tests/integration,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-test-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/tests/integration/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/tests/integration/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/server,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/server/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/server/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/deployment,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/deployment/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/deployment/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,quarkus/runtime,undeclared-parent-mismatch(child=org.keycloak:keycloak-quarkus-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,quarkus/runtime/pom.xml,/home/camila/repos/keycloak/keycloak/quarkus/runtime/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution,undeclared-with-parent,POM não listado em <modules>,distribution/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/pom.xml,0,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution/downloads,undeclared-parent-mismatch(child=org.keycloak:keycloak-distribution-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,distribution/downloads/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/downloads/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution/licenses-common,undeclared-parent-mismatch(child=org.keycloak:keycloak-distribution-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,distribution/licenses-common/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/licenses-common/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution/galleon-feature-packs,undeclared-parent-mismatch(child=org.keycloak:keycloak-distribution-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,distribution/galleon-feature-packs/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/galleon-feature-packs/pom.xml,1,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution/galleon-feature-packs/saml-adapter-galleon-pack-layer-metadata-tests,undeclared-parent-mismatch(child=org.keycloak:galleon-feature-packs-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,distribution/galleon-feature-packs/saml-adapter-galleon-pack-layer-metadata-tests/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/galleon-feature-packs/saml-adapter-galleon-pack-layer-metadata-tests/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution/galleon-feature-packs/saml-adapter-galleon-pack,undeclared-parent-mismatch(child=org.keycloak:galleon-feature-packs-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,distribution/galleon-feature-packs/saml-adapter-galleon-pack/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/galleon-feature-packs/saml-adapter-galleon-pack/pom.xml,2,
keycloak,keycloak,/home/camila/repos/keycloak/keycloak,distribution/maven-plugins,undeclared-parent-mismatch(child=org.keycloak:keycloak-distribution-parent vs root=org.keycloak:keycloak-parent),POM não listado em <modules>,distribution/maven-plugins/pom.xml,/home/camila/repos/keycloak/keycloak/distribution/maven-plugins/pom.xml,1,
