owner,name,repo_path,root_gav,module_listed,module_name,module_path,module_pom_exists,child_parent_gav,parent_matches_root,status,reason
crate,crate,/home/camila/repos/crate/crate,io.crate:crate:5.8.4,True,benchmarks,benchmarks,True,io.crate:crate:5.8.4,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-archetype,cucumber-archetype,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-bom,cucumber-bom,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-cdi2,cucumber-cdi2,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-core,cucumber-core,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-deltaspike,cucumber-deltaspike,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-gherkin,cucumber-gherkin,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-gherkin-messages,cucumber-gherkin-messages,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-guice,cucumber-guice,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-jakarta-cdi,cucumber-jakarta-cdi,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-jakarta-openejb,cucumber-jakarta-openejb,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-java8,cucumber-java8,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-java,cucumber-java,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-junit,cucumber-junit,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-junit-platform-engine,cucumber-junit-platform-engine,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-kotlin-java8,cucumber-kotlin-java8,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-openejb,cucumber-openejb,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-picocontainer,cucumber-picocontainer,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-plugin,cucumber-plugin,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-spring,cucumber-spring,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,cucumber-testng,cucumber-testng,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,datatable,datatable,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,datatable-matchers,datatable-matchers,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,docstring,docstring,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,listed-ok,
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,False,compatibility,compatibility,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,unlisted-child-with-root-parent,unlisted-but-parent-matches-root
cucumber,cucumber-jvm,/home/camila/repos/cucumber/cucumber-jvm,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,False,examples,examples,True,io.cucumber:cucumber-jvm:7.19.1-SNAPSHOT,True,unlisted-child-with-root-parent,unlisted-but-parent-matches-root
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-core,openhtmltopdf-core,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-slf4j,openhtmltopdf-slf4j,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-examples,openhtmltopdf-examples,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-pdfbox,openhtmltopdf-pdfbox,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-rtl-support,openhtmltopdf-rtl-support,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-svg-support,openhtmltopdf-svg-support,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-java2d,openhtmltopdf-java2d,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-objects,openhtmltopdf-objects,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-mathml-support,openhtmltopdf-mathml-support,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-latex-support,openhtmltopdf-latex-support,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-pdfa-testing,openhtmltopdf-pdfa-testing,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
danfickle,openhtmltopdf,/home/camila/repos/danfickle/openhtmltopdf,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,openhtmltopdf-templates,openhtmltopdf-templates,True,com.openhtmltopdf:openhtmltopdf-parent:1.0.11-SNAPSHOT,True,listed-ok,
dbeaver,dbeaver,/home/camila/repos/dbeaver/dbeaver,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,plugins,plugins,True,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,listed-ok,
dbeaver,dbeaver,/home/camila/repos/dbeaver/dbeaver,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,plugins-dev,plugins-dev,True,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,listed-ok,
dbeaver,dbeaver,/home/camila/repos/dbeaver/dbeaver,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,features,features,True,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,listed-ok,
dbeaver,dbeaver,/home/camila/repos/dbeaver/dbeaver,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,False,test,test,True,org.jkiss.dbeaver:dbeaver:1.0.0-SNAPSHOT,True,unlisted-child-with-root-parent,unlisted-but-parent-matches-root
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-bom,debezium-bom,True,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,listed-ok,
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-parent,debezium-parent,True,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,listed-ok,
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,support/checkstyle,support/checkstyle,False,?:?:?,False,listed-nested-path,nested-module-path
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,support/ide-configs,support/ide-configs,False,?:?:?,False,listed-nested-path,nested-module-path
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,support/revapi,support/revapi,False,?:?:?,False,listed-nested-path,nested-module-path
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-api,debezium-api,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-ddl-parser,debezium-ddl-parser,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-assembly-descriptors,debezium-assembly-descriptors,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-core,debezium-core,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-embedded,debezium-embedded,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-mysql,debezium-connector-mysql,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-postgres,debezium-connector-postgres,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-mongodb,debezium-connector-mongodb,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-sqlserver,debezium-connector-sqlserver,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-oracle,debezium-connector-oracle,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-binlog,debezium-connector-binlog,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-mariadb,debezium-connector-mariadb,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connector-jdbc,debezium-connector-jdbc,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-microbenchmark-engine,debezium-microbenchmark-engine,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-microbenchmark,debezium-microbenchmark,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-microbenchmark-oracle,debezium-microbenchmark-oracle,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-quarkus-outbox-common,debezium-quarkus-outbox-common,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-quarkus-outbox,debezium-quarkus-outbox,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-quarkus-outbox-reactive,debezium-quarkus-outbox-reactive,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-scripting,debezium-scripting,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-testing,debezium-testing,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-connect-rest-extension,debezium-connect-rest-extension,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-schema-generator,debezium-schema-generator,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-storage,debezium-storage,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
debezium,debezium,/home/camila/repos/debezium/debezium,io.debezium:debezium-build-parent:3.0.0-SNAPSHOT,True,debezium-interceptor,debezium-interceptor,True,io.debezium:debezium-parent:3.0.0-SNAPSHOT,False,listed-parent-mismatch,parent-ga-mismatch
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-api,docker-java-api,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-bom,docker-java-bom,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-core,docker-java-core,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport,docker-java-transport,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport-tck,docker-java-transport-tck,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport-netty,docker-java-transport-netty,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport-jersey,docker-java-transport-jersey,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport-okhttp,docker-java-transport-okhttp,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport-httpclient5,docker-java-transport-httpclient5,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java-transport-zerodep,docker-java-transport-zerodep,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
docker-java,docker-java,/home/camila/repos/docker-java/docker-java,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,docker-java,docker-java,True,com.github.docker-java:docker-java-parent:0-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,docs,docs,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-bom,metrics-bom,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-annotation,metrics-annotation,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-benchmarks,metrics-benchmarks,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-caffeine3,metrics-caffeine3,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-core,metrics-core,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-collectd,metrics-collectd,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-ehcache,metrics-ehcache,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-graphite,metrics-graphite,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-influxdb,metrics-influxdb,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-healthchecks,metrics-healthchecks,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-httpclient,metrics-httpclient,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-httpclient5,metrics-httpclient5,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-httpasyncclient,metrics-httpasyncclient,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jakarta-servlet,metrics-jakarta-servlet,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jakarta-servlet6,metrics-jakarta-servlet6,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jakarta-servlets,metrics-jakarta-servlets,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jcache,metrics-jcache,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jdbi3,metrics-jdbi3,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jersey2,metrics-jersey2,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jersey3,metrics-jersey3,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
dropwizard,metrics,/home/camila/repos/dropwizard/metrics,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,metrics-jersey31,metrics-jersey31,True,io.dropwizard.metrics5:metrics-parent:5.0.0-rc22-SNAPSHOT,True,listed-ok,
