owner,name,repo_path,module_dir,pom_path_rel,pom_path_abs,groupId,artifactId,version,packaging,spring_boot_plugin,is_deployable,deployable_reason,is_excluded
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitbay,xchange-bitbay/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitbay/pom.xml,org.knowm.xchange,xchange-bitbay,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-okex,xchange-stream-okex/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-okex/pom.xml,org.knowm.xchange,xchange-stream-okex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-krakenfutures,xchange-stream-krakenfutures/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-krakenfutures/pom.xml,org.knowm.xchange,xchange-stream-krakenfutures,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-okcoin,xchange-stream-okcoin/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-okcoin/pom.xml,org.knowm.xchange,xchange-stream-okcoin,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-huobi,xchange-stream-huobi/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-huobi/pom.xml,org.knowm.xchange,xchange-stream-huobi,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coinmate,xchange-coinmate/pom.xml,/home/camila/repos/knowm/XChange/xchange-coinmate/pom.xml,org.knowm.xchange,xchange-coinmate,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-koineks,xchange-koineks/pom.xml,/home/camila/repos/knowm/XChange/xchange-koineks/pom.xml,org.knowm.xchange,xchange-koineks,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-bybit,xchange-stream-bybit/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-bybit/pom.xml,org.knowm.xchange,xchange-stream-bybit,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-lgo,xchange-stream-lgo/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-lgo/pom.xml,org.knowm.xchange,xchange-stream-lgo,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-latoken,xchange-latoken/pom.xml,/home/camila/repos/knowm/XChange/xchange-latoken/pom.xml,org.knowm.xchange,xchange-latoken,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-gateio-v4,xchange-gateio-v4/pom.xml,/home/camila/repos/knowm/XChange/xchange-gateio-v4/pom.xml,org.knowm.xchange,xchange-gateio-v4,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-serum,xchange-serum/pom.xml,/home/camila/repos/knowm/XChange/xchange-serum/pom.xml,org.knowm.xchange,xchange-serum,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coingi,xchange-coingi/pom.xml,/home/camila/repos/knowm/XChange/xchange-coingi/pom.xml,org.knowm.xchange,xchange-coingi,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-globitex,xchange-globitex/pom.xml,/home/camila/repos/knowm/XChange/xchange-globitex/pom.xml,org.knowm.xchange,xchange-globitex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-bitflyer,xchange-stream-bitflyer/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-bitflyer/pom.xml,org.knowm.xchange,xchange-stream-bitflyer,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-itbit,xchange-itbit/pom.xml,/home/camila/repos/knowm/XChange/xchange-itbit/pom.xml,org.knowm.xchange,xchange-itbit,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-livecoin,xchange-livecoin/pom.xml,/home/camila/repos/knowm/XChange/xchange-livecoin/pom.xml,org.knowm.xchange,xchange-livecoin,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-ftx,xchange-stream-ftx/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-ftx/pom.xml,org.knowm.xchange,xchange-stream-ftx,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-therock,xchange-therock/pom.xml,/home/camila/repos/knowm/XChange/xchange-therock/pom.xml,org.knowm.xchange,xchange-therock,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bittrex,xchange-bittrex/pom.xml,/home/camila/repos/knowm/XChange/xchange-bittrex/pom.xml,org.knowm.xchange,xchange-bittrex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-gateio,xchange-gateio/pom.xml,/home/camila/repos/knowm/XChange/xchange-gateio/pom.xml,org.knowm.xchange,xchange-gateio,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-enigma,xchange-enigma/pom.xml,/home/camila/repos/knowm/XChange/xchange-enigma/pom.xml,org.knowm.xchange,xchange-enigma,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-service-netty,xchange-stream-service-netty/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-service-netty/pom.xml,org.knowm.xchange,xchange-stream-service-netty,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-krakenfutures,xchange-krakenfutures/pom.xml,/home/camila/repos/knowm/XChange/xchange-krakenfutures/pom.xml,org.knowm.xchange,xchange-krakenfutures,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-zaif,xchange-zaif/pom.xml,/home/camila/repos/knowm/XChange/xchange-zaif/pom.xml,org.knowm.xchange,xchange-zaif,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-idex,xchange-idex/pom.xml,/home/camila/repos/knowm/XChange/xchange-idex/pom.xml,org.knowm.xchange,xchange-idex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitstamp,xchange-bitstamp/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitstamp/pom.xml,org.knowm.xchange,xchange-bitstamp,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-tradeogre,xchange-tradeogre/pom.xml,/home/camila/repos/knowm/XChange/xchange-tradeogre/pom.xml,org.knowm.xchange,xchange-tradeogre,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coincheck,xchange-coincheck/pom.xml,/home/camila/repos/knowm/XChange/xchange-coincheck/pom.xml,org.knowm.xchange,xchange-coincheck,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-dvchain,xchange-dvchain/pom.xml,/home/camila/repos/knowm/XChange/xchange-dvchain/pom.xml,org.knowm.xchange,xchange-dvchain,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coindirect,xchange-coindirect/pom.xml,/home/camila/repos/knowm/XChange/xchange-coindirect/pom.xml,org.knowm.xchange,xchange-coindirect,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bity,xchange-bity/pom.xml,/home/camila/repos/knowm/XChange/xchange-bity/pom.xml,org.knowm.xchange,xchange-bity,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-paymium,xchange-paymium/pom.xml,/home/camila/repos/knowm/XChange/xchange-paymium/pom.xml,org.knowm.xchange,xchange-paymium,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-btcmarkets,xchange-btcmarkets/pom.xml,/home/camila/repos/knowm/XChange/xchange-btcmarkets/pom.xml,org.knowm.xchange,xchange-btcmarkets,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitget,xchange-bitget/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitget/pom.xml,org.knowm.xchange,xchange-bitget,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-kraken,xchange-stream-kraken/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-kraken/pom.xml,org.knowm.xchange,xchange-stream-kraken,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bibox,xchange-bibox/pom.xml,/home/camila/repos/knowm/XChange/xchange-bibox/pom.xml,org.knowm.xchange,xchange-bibox,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-exmo,xchange-exmo/pom.xml,/home/camila/repos/knowm/XChange/xchange-exmo/pom.xml,org.knowm.xchange,xchange-exmo,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-binance,xchange-binance/pom.xml,/home/camila/repos/knowm/XChange/xchange-binance/pom.xml,org.knowm.xchange,xchange-binance,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-coinbasepro,xchange-stream-coinbasepro/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-coinbasepro/pom.xml,org.knowm.xchange,xchange-stream-coinbasepro,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coinone,xchange-coinone/pom.xml,/home/camila/repos/knowm/XChange/xchange-coinone/pom.xml,org.knowm.xchange,xchange-coinone,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-coincheck,xchange-stream-coincheck/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-coincheck/pom.xml,org.knowm.xchange,xchange-stream-coincheck,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-core,xchange-core/pom.xml,/home/camila/repos/knowm/XChange/xchange-core/pom.xml,org.knowm.xchange,xchange-core,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-poloniex2,xchange-stream-poloniex2/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-poloniex2/pom.xml,org.knowm.xchange,xchange-stream-poloniex2,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-deribit,xchange-deribit/pom.xml,/home/camila/repos/knowm/XChange/xchange-deribit/pom.xml,org.knowm.xchange,xchange-deribit,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-gateio,xchange-stream-gateio/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-gateio/pom.xml,org.knowm.xchange,xchange-stream-gateio,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitz,xchange-bitz/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitz/pom.xml,org.knowm.xchange,xchange-bitz,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitflyer,xchange-bitflyer/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitflyer/pom.xml,org.knowm.xchange,xchange-bitflyer,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coinbasepro,xchange-coinbasepro/pom.xml,/home/camila/repos/knowm/XChange/xchange-coinbasepro/pom.xml,org.knowm.xchange,xchange-coinbasepro,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitcoinde,xchange-bitcoinde/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitcoinde/pom.xml,org.knowm.xchange,xchange-bitcoinde,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-openexchangerates,xchange-openexchangerates/pom.xml,/home/camila/repos/knowm/XChange/xchange-openexchangerates/pom.xml,org.knowm.xchange,xchange-openexchangerates,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-quoine,xchange-quoine/pom.xml,/home/camila/repos/knowm/XChange/xchange-quoine/pom.xml,org.knowm.xchange,xchange-quoine,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-ripple,xchange-ripple/pom.xml,/home/camila/repos/knowm/XChange/xchange-ripple/pom.xml,org.knowm.xchange,xchange-ripple,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-binance,xchange-stream-binance/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-binance/pom.xml,org.knowm.xchange,xchange-stream-binance,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitmex,xchange-bitmex/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitmex/pom.xml,org.knowm.xchange,xchange-bitmex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coinbase,xchange-coinbase/pom.xml,/home/camila/repos/knowm/XChange/xchange-coinbase/pom.xml,org.knowm.xchange,xchange-coinbase,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-hitbtc,xchange-stream-hitbtc/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-hitbtc/pom.xml,org.knowm.xchange,xchange-stream-hitbtc,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-serum,xchange-stream-serum/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-serum/pom.xml,org.knowm.xchange,xchange-stream-serum,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bl3p,xchange-bl3p/pom.xml,/home/camila/repos/knowm/XChange/xchange-bl3p/pom.xml,org.knowm.xchange,xchange-bl3p,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-kraken,xchange-kraken/pom.xml,/home/camila/repos/knowm/XChange/xchange-kraken/pom.xml,org.knowm.xchange,xchange-kraken,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bleutrade,xchange-bleutrade/pom.xml,/home/camila/repos/knowm/XChange/xchange-bleutrade/pom.xml,org.knowm.xchange,xchange-bleutrade,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-coinjar,xchange-stream-coinjar/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-coinjar/pom.xml,org.knowm.xchange,xchange-stream-coinjar,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-kucoin,xchange-kucoin/pom.xml,/home/camila/repos/knowm/XChange/xchange-kucoin/pom.xml,org.knowm.xchange,xchange-kucoin,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-okex,xchange-okex/pom.xml,/home/camila/repos/knowm/XChange/xchange-okex/pom.xml,org.knowm.xchange,xchange-okex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coinjar,xchange-coinjar/pom.xml,/home/camila/repos/knowm/XChange/xchange-coinjar/pom.xml,org.knowm.xchange,xchange-coinjar,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-paribu,xchange-paribu/pom.xml,/home/camila/repos/knowm/XChange/xchange-paribu/pom.xml,org.knowm.xchange,xchange-paribu,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-service-core,xchange-stream-service-core/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-service-core/pom.xml,org.knowm.xchange,xchange-stream-service-core,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-koinim,xchange-koinim/pom.xml,/home/camila/repos/knowm/XChange/xchange-koinim/pom.xml,org.knowm.xchange,xchange-koinim,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-mercadobitcoin,xchange-mercadobitcoin/pom.xml,/home/camila/repos/knowm/XChange/xchange-mercadobitcoin/pom.xml,org.knowm.xchange,xchange-mercadobitcoin,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-okcoin,xchange-okcoin/pom.xml,/home/camila/repos/knowm/XChange/xchange-okcoin/pom.xml,org.knowm.xchange,xchange-okcoin,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bybit,xchange-bybit/pom.xml,/home/camila/repos/knowm/XChange/xchange-bybit/pom.xml,org.knowm.xchange,xchange-bybit,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-ftx,xchange-ftx/pom.xml,/home/camila/repos/knowm/XChange/xchange-ftx/pom.xml,org.knowm.xchange,xchange-ftx,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-examples,xchange-examples/pom.xml,/home/camila/repos/knowm/XChange/xchange-examples/pom.xml,org.knowm.xchange,xchange-examples,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-kuna,xchange-kuna/pom.xml,/home/camila/repos/knowm/XChange/xchange-kuna/pom.xml,org.knowm.xchange,xchange-kuna,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-bitfinex,xchange-stream-bitfinex/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-bitfinex/pom.xml,org.knowm.xchange,xchange-stream-bitfinex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitcointoyou,xchange-bitcointoyou/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitcointoyou/pom.xml,org.knowm.xchange,xchange-bitcointoyou,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-stream-bitmex,xchange-stream-bitmex/pom.xml,/home/camila/repos/knowm/XChange/xchange-stream-bitmex/pom.xml,org.knowm.xchange,xchange-stream-bitmex,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-btcc,xchange-btcc/pom.xml,/home/camila/repos/knowm/XChange/xchange-btcc/pom.xml,org.knowm.xchange,xchange-btcc,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-bitso,xchange-bitso/pom.xml,/home/camila/repos/knowm/XChange/xchange-bitso/pom.xml,org.knowm.xchange,xchange-bitso,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-blockchain,xchange-blockchain/pom.xml,/home/camila/repos/knowm/XChange/xchange-blockchain/pom.xml,org.knowm.xchange,xchange-blockchain,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
knowm,XChange,/home/camila/repos/knowm/XChange,xchange-coinegg,xchange-coinegg/pom.xml,/home/camila/repos/knowm/XChange/xchange-coinegg/pom.xml,org.knowm.xchange,xchange-coinegg,5.2.1-SNAPSHOT,jar,False,True,packaging=jar,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,.,pom.xml,/home/camila/repos/Kong/unirest-java/pom.xml,com.konghq,unirest-java-parent,4.4.5-SNAPSHOT,pom,False,False,packaging=pom,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,unirest-bdd-tests,unirest-bdd-tests/pom.xml,/home/camila/repos/Kong/unirest-java/unirest-bdd-tests/pom.xml,com.konghq,unirest-bdd-tests,4.4.5-SNAPSHOT,jar,False,True,packaging=jar,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,unirest-java-bom,unirest-java-bom/pom.xml,/home/camila/repos/Kong/unirest-java/unirest-java-bom/pom.xml,com.konghq,unirest-java-bom,4.4.5-SNAPSHOT,pom,False,False,packaging=pom,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,unirest-modules-mocks,unirest-modules-mocks/pom.xml,/home/camila/repos/Kong/unirest-java/unirest-modules-mocks/pom.xml,com.konghq,unirest-modules-mocks,4.4.5-SNAPSHOT,jar,False,True,packaging=jar,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,unirest-modules-jackson,unirest-modules-jackson/pom.xml,/home/camila/repos/Kong/unirest-java/unirest-modules-jackson/pom.xml,com.konghq,unirest-modules-jackson,4.4.5-SNAPSHOT,jar,False,True,packaging=jar,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,unirest,unirest/pom.xml,/home/camila/repos/Kong/unirest-java/unirest/pom.xml,com.konghq,unirest-java-core,4.4.5-SNAPSHOT,jar,False,True,packaging=jar,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,bad-maven-test,bad-maven-test/pom.xml,/home/camila/repos/Kong/unirest-java/bad-maven-test/pom.xml,com.kong,bad-maven-test,2.3.00-SNAPSHOT,jar,False,True,packaging=jar,False
Kong,unirest-java,/home/camila/repos/Kong/unirest-java,unirest-modules-gson,unirest-modules-gson/pom.xml,/home/camila/repos/Kong/unirest-java/unirest-modules-gson/pom.xml,com.konghq,unirest-modules-gson,4.4.5-SNAPSHOT,jar,False,True,packaging=jar,False
konsoletyper,teavm,/home/camila/repos/konsoletyper/teavm,tools/maven/webapp/src/main/resources/archetype-resources,tools/maven/webapp/src/main/resources/archetype-resources/pom.xml,/home/camila/repos/konsoletyper/teavm/tools/maven/webapp/src/main/resources/archetype-resources/pom.xml,\${groupId},\${artifactId},\${version},war,False,True,packaging=war,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,.,pom.xml,/home/camila/repos/kubernetes-client/java/pom.xml,io.kubernetes,client-java-parent,21.0.0-SNAPSHOT,pom,False,False,packaging=pom,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,kubernetes,kubernetes/pom.xml,/home/camila/repos/kubernetes-client/java/kubernetes/pom.xml,io.kubernetes,client-java-api,21.0.0-SNAPSHOT,bundle,False,True,packaging=bundle,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,fluent,fluent/pom.xml,/home/camila/repos/kubernetes-client/java/fluent/pom.xml,io.kubernetes,client-java-api-fluent,21.0.0-SNAPSHOT,bundle,False,True,packaging=bundle,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,extended,extended/pom.xml,/home/camila/repos/kubernetes-client/java/extended/pom.xml,io.kubernetes,client-java-extended,21.0.0-SNAPSHOT,bundle,False,True,packaging=bundle,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,spring,spring/pom.xml,/home/camila/repos/kubernetes-client/java/spring/pom.xml,io.kubernetes,client-java-spring-integration,21.0.0-SNAPSHOT,bundle,False,True,packaging=bundle,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,examples,examples/pom.xml,/home/camila/repos/kubernetes-client/java/examples/pom.xml,io.kubernetes,client-java-examples-parent,21.0.0-SNAPSHOT,pom,False,False,packaging=pom,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,examples/examples-release-19,examples/examples-release-19/pom.xml,/home/camila/repos/kubernetes-client/java/examples/examples-release-19/pom.xml,io.kubernetes,client-java-examples-release-19,19.0.0,jar,False,True,packaging=jar,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,examples/examples-release-17,examples/examples-release-17/pom.xml,/home/camila/repos/kubernetes-client/java/examples/examples-release-17/pom.xml,io.kubernetes,client-java-examples-release-17,17.0.0,jar,False,True,packaging=jar,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,examples/examples-release-18,examples/examples-release-18/pom.xml,/home/camila/repos/kubernetes-client/java/examples/examples-release-18/pom.xml,io.kubernetes,client-java-examples-release-18,18.0.0,jar,False,True,packaging=jar,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,examples/examples-release-20,examples/examples-release-20/pom.xml,/home/camila/repos/kubernetes-client/java/examples/examples-release-20/pom.xml,io.kubernetes,client-java-examples-release-20,20.0.0,jar,False,True,packaging=jar,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,examples/examples-release-latest,examples/examples-release-latest/pom.xml,/home/camila/repos/kubernetes-client/java/examples/examples-release-latest/pom.xml,io.kubernetes,client-java-examples-release-latest,21.0.0-SNAPSHOT,jar,False,True,packaging=jar,True
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,fluent-gen,fluent-gen/pom.xml,/home/camila/repos/kubernetes-client/java/fluent-gen/pom.xml,io.kubernetes,client-java-api-fluent-gen,21.0.0-SNAPSHOT,bundle,False,True,packaging=bundle,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,client-java-contrib/cert-manager,client-java-contrib/cert-manager/pom.xml,/home/camila/repos/kubernetes-client/java/client-java-contrib/cert-manager/pom.xml,io.kubernetes,client-java-cert-manager-models,21.0.0-SNAPSHOT,jar,False,True,packaging=jar,False
kubernetes-client,java,/home/camila/repos/kubernetes-client/java,client-java-contrib/admissionreview,client-java-contrib/admissionreview/pom.xml,/home/camila/repos/kubernetes-client/java/client-java-contrib/admissionreview/pom.xml,io.kubernetes,client-java-admission-review,21.0.0-SNAPSHOT,jar,False,True,packaging=jar,False
